date,title,energy
2022/12/28,[新聞] 00878、0050、0056存股怎選?過來人:0050跟00878各半買,42
2022/12/28,[情報] 1228 上市投信買賣超排行,27
2022/12/28,[情報] 111年12月28日 三大法人買賣金額統計表,46
2022/12/28,[標的] 5347世界 叫若葉來也會賺錢,31
2022/12/28,[閒聊] 2022/12/28 盤後閒聊,100
2022/12/28,[新聞] 抱台積當人生勝利組？ 名列2023最值得買進,40
2022/12/28,[新聞] 群益台灣高息ETF 漲幅稱冠,11
2022/12/28,[新聞] 鴻海小金雞 鴻華拚下季掛牌,20
2022/12/28,[新聞] 法人估明年台股本益比11到15倍,12
2022/12/28,[新聞] 上看60個月？長榮海運(2603)年終快開獎！,20
2022/12/28,[新聞] 韓散戶今年買超28億美元特斯拉股票,98
2022/12/28,[請益] 固定時距的下單,38
2022/12/28,[請益] 如何能查到借券利率的[公道價]?,14
2022/12/28,[標的] 2330 台積 到底要空還是要多 討論,52
2022/12/28,[新聞] 台積電傳明年首季稼動率崩跌 股價跌破450,63
2022/12/28,[新聞] 施振榮：台灣產業競爭力仍在 明年景氣相,10
2022/12/28,[新聞] 元太科技運用電子紙本業 結合生態圈資源,17
2022/12/28,[新聞] 金控現金股利 明年大跳水,53
2022/12/28,Re: [請益] 內線交易到底怎麼抓的,34
2022/12/28,[新聞] 美股陰影籠罩 那指挫1.3% 特斯拉瀉11%,58
2022/12/28,Re: [標的] 大盤 身家空,32
2022/12/28,[新聞] 耿鼎、堤維西 迎千億商機,7
2022/12/28,[公告] 簡易處置,0
2022/12/28,Re: [標的] 大盤 身家空,1
2022/12/28,[閒聊] 2022/12/28 盤中閒聊,93
2022/12/28,[新聞] 郭哲榮：中國突然大解封 台股即將馬上瘋,88
2022/12/28,Re: [新聞] 保險總座老實話：防疫險賠2千億元，恐「,16
2022/12/28,[新聞] 特斯拉二手車榮景破滅 衝擊新車需求,75
2022/12/27,[標的] 大盤 身家空,100
2022/12/27,[新聞] 中鋼11月續虧 但法人唱旺明年此時獲利好,33
2022/12/27,[情報] 6550.TW北極星藥業-KY 向美國FDA提交軟,17
2022/12/27,[情報] 12/27全市場當沖虧損最多的股票,12
2022/12/27,[情報] 111年12月27日 櫃買法人買賣金額統計表,0
2022/12/27,[情報] 111年12月27日信用交易統計,13
2022/12/27,[新聞] 保險總座老實話：防疫險賠2千億元，恐「,7
2022/12/27,[新聞] 路透：特斯拉上海廠將在明年1月減產,82
2022/12/27,[新聞] 華南永昌董座黃進明：最壞情況已過 台股,42
2022/12/27,[情報] 1227 上市櫃外資投信同買排行,0
2022/12/27,[新聞] 代理財長：國安基金不排除護盤2年,30
2022/12/27,[情報] 1227八大公股銀行買賣超排行,5
2022/12/27,[情報] 6869雲豹能源 辦理初上市掛牌前現金增資,33
2022/12/27,[情報] 1227 上市櫃外資投信買超金額排行,1
2022/12/27,Re: [新聞] 泰山老董詹景超首度發聲：不求戰也不,55
2022/12/27,[情報] 5530龍巖處分台積電普通股股票之公告,71
2022/12/27,[情報] 1227 上市外資買賣超排行,24
2022/12/27,[新聞] 楊金龍續任央行總裁 任期至2028年2月止,100
2022/12/27,[情報] 景氣訊號燈 藍燈!,100
2022/12/27,[標的] 2926.TW 誠品 94年次藝Fun券多,10
2022/12/27,[新聞] 沒有外資的日子！權王台積電現4年來新「,17
2022/12/27,[情報] 111年12月27日 三大法人買賣金額統計表,27
2022/12/27,[新聞] 中國疫情擴大 日本12/30起採取緊急邊境,83
2022/12/27,[情報] 1227 上市投信買賣超排行,4
2022/12/27,[請益] 現在適合購買海外債券嗎?,35
2022/12/27,[閒聊] 2022/12/27 盤後閒聊,100
2022/12/27,[新聞] 合一28日法說 新藥題材燒,23
2022/12/27,[新聞] 兆豐投信：權重型ETF掌趨勢,5
2022/12/27,[新聞] 大陸解封 觀光股開趴 華航長榮航爆量衝高,63
2022/12/27,[新聞] 【非蘋寒冬傷台廠】小米大裁員拉警報 台,8
2022/12/27,[新聞] 統整「景氣藍燈7大ETF存法」！ PTT認證：,68
2022/12/27,[閒聊] 2022/12/27 盤中閒聊,100
2022/12/27,[新聞] 航海王盛世還在 牽手鋼鐵人翻身 長榮、,0
2022/12/27,Re: [新聞] 明年1月8日大陸全面放開！取消隔離 入境無需健康碼,27
2022/12/27,[請益] 如果只投資高股息ETF 持續再投入,55
2022/12/27,[新聞] 巧新回神 出貨升溫,47
2022/12/27,[標的] 2462 良得電 賭今天法說會 多,3
2022/12/27,Re: [新聞] 聯詠Q4拚達財測高標；潛在現金殖利率逾1,20
2022/12/26,[新聞] 明年1月8日大陸全面放開！取消隔離 入境無需健康碼,100
2022/12/26,[新聞] 陸緊急宣布：取消入境人員核酸檢測、集,100
2022/12/26,[新聞] 今年壽險業保費收入暴跌 19年最慘,24
2022/12/26,[新聞] 聯詠Q4拚達財測高標；潛在現金殖利率逾1,7
2022/12/26,[情報] 111年12月26日信用交易統計,14
2022/12/26,[標的] 4137 麗豐-KY愛老婆多,2
2022/12/26,[情報] 12/26全市場當沖虧損最多的股票,13
2022/12/26,[標的] 2359 TW 所羅門 多,10
2022/12/26,[情報] 1226 上市櫃外資投信同買排行,0
2022/12/26,[情報] 1226 上市櫃外資投信買超金額排行,0
2022/12/26,[新聞] 三星明年逆勢擴記憶體、半導體產能 將增1,77
2022/12/26,[情報] 2323中環 子公司取得陽明海運股票,30
2022/12/26,[情報] 1226八大公股銀行買賣超排行,9
2022/12/26,[標的] 1232大統益 左側交易長期存股多,28
2022/12/26,[新聞] 貨櫃三雄太便宜？ 專家曝1觀點 勇敢水手,43
2022/12/26,Re: [標的] 4743 TW 合一,9
2022/12/26,[標的] 4743 TW 合一,58
2022/12/26,[新聞] 路透：特斯拉上海廠暫時停工 官方未說明,84
2022/12/26,[情報] 1226 上市外資買賣超排行,12
2022/12/26,[新聞] N倍券有譜？阮清華:也是還稅於民的一種,46
2022/12/26,[新聞] 外資大砍金融股 永豐金、中信金、元大金,19
2022/12/26,Re: [新聞] 凱基2023投資前瞻 保守看明年台股高點,32
2022/12/26,[情報] 111年12月26日 三大法人買賣金額統計表,61
2022/12/26,[情報] 1226 上市投信買賣超排行,18
2022/12/26,[新聞] 又一家珍奶股掛牌 薡茶登錄興櫃,39
2022/12/26,[情報] 2002 中鋼11月份自結合併營收及稅前盈餘,42
2022/12/26,[新聞] 台股量能急凍恐創今年新低！生技、新能源,15
2022/12/26,[閒聊] 2022/12/26 盤後閒聊,20
2022/12/26,[新聞] 跟著股神買?馬斯克曝巴菲特下波買股時機,13
2022/12/26,[公告] Stock 樂透開獎,8
2022/12/26,[公告] 簡易處置,0
2022/12/26,Re: [新聞] 阮清華：這次經濟比2009年更嚴重 國,36
2022/12/26,[新聞] 明年歐洲線長約談判卡關 船公司底牌曝光,14
2022/12/26,[新聞] 阮清華：這次經濟比2009年更嚴重 國安基,100
2022/12/26,[新聞] 巨大震撼 國安會議今提對策,48
2022/12/26,[新聞] 馬斯克警告少做股票質押 因股市容易陷入,26
2022/12/26,[新聞] 南山人壽喊賣！尹衍樑昔砸近700億　11年,30
2022/12/26,[新聞] 台積電／台積電陷450保衛戰 國安基金操盤,38
2022/12/26,[新聞] 盤中焦點股：同泰、中化、生達、杏輝、健,5
2022/12/26,[新聞] 漢翔 二檔強強滾,4
2022/12/26,[新聞] SCFI連27黑 航海王曲終人也散？,20
2022/12/26,[閒聊] 2022/12/26 盤中閒聊,88
2022/12/26,[新聞] 力積電開發元宇宙關鍵技術,54
2022/12/26,[新聞] 環保新規上路 長榮受惠,23
2022/12/26,[新聞] 貨櫃三雄今年還是大賺,30
2022/12/25,[標的] 那指目標4000--聯準會收水慢全球大盤長空,66
2022/12/25,[新聞] 國安基金操盤手：台積電沒有巴菲特防線,33
2022/12/25,[新聞] 鐵礦砂狂飆帶動日韓報價暴衝 中鋼2月盤價,23
2022/12/25,Re: [新聞] 房價一年飆漲1500萬 新竹男想增貸700,4
2022/12/25,Re: [新聞] 房價一年飆漲1500萬 新竹男想增貸700,14
2022/12/25,[新聞] 南山人壽獨董卓俊雄　高鐵上過世！,72
2022/12/25,[新聞] 投顧：台股修正近尾聲 投資人等待機會,17
2022/12/25,[新聞] 外資賣股跨年 台股季線有撐 逢低可布局,8
2022/12/25,[請益] 未平倉P/C Ratio,9
2022/12/25,Re: [新聞] 博客來假承攬事件惹議 公司去年賺逾4億、,8
2022/12/25,[新聞] 貨櫃三雄夢碎 1/1漲價已有4家外籍大型貨,47
2022/12/25,[新聞] 馬士基CEO：全球化依舊在 貨櫃航運不受影,8
2022/12/25,[標的] 3479.TW 安勤 翻牆概念股請益,-10
2022/12/25,[新聞] 十大內外資機構預測：台股2023先蹲後跳,34
2022/12/25,Re: [新聞] 房價一年飆漲1500萬 新竹男想增貸700萬存,3
2022/12/25,Re: [新聞] 房價一年飆漲1500萬 新竹男想增貸700,31
2022/12/25,[新聞] 台股農曆春節休市12天史上最長 該不該抱,24
2022/12/25,[新聞] 股海自由行／陸解封三部曲 唱旺概念股,14
2022/12/25,[新聞] 11月景氣恐轉藍燈,49
2022/12/25,Re: [新聞] 房價一年飆漲1500萬 新竹男想增貸700萬存,28
2022/12/25,[請益] 如何研究台股電子產業鏈個股,19
2022/12/25,Re: [標的] 大盤 主跌段要來了嗎 ? Winter is co,2
2022/12/25,[新聞] 「華爾街大亨」郭哲榮 本周看好長榮、安,22
2022/12/24,[公告] Stock 板 開始舉辦樂透!,1
2022/12/24,[公告] 12/24 處置公告,9
2022/12/24,Re: [標的] 大盤 主跌段要來了嗎 ? Winter is coming,11
2022/12/24,Re: [新聞] 王雪紅：宏達電VR事業明年收割,51
2022/12/24,[新聞] 博客來假承攬事件惹議 公司去年賺逾4億、,100
2022/12/24,[新聞] 王雪紅：宏達電VR事業明年收割,100
2022/12/24,[請益] 高股息填息的意義,27
2022/12/24,[新聞] 台積3奈米 下周南科量產,50
2022/12/24,[心得] 2022 美股跌幅排行榜,39
2022/12/24,Re: [新聞] 「女兒先買統一超的零股，再拿股息買飲,16
2022/12/24,Re: [心得] 2022美股財經華語Youtuber小評,8
2022/12/24,[新聞] 航海王反彈有戲？從陽明、萬海法說會訊,35
2022/12/24,Re: [新聞] 薪水追不上房價 全年不吃不喝也換不到2坪,16
2022/12/24,[心得] 2022美股財經華語Youtuber小評,100
2022/12/24,Re: [心得] 大盤 偏空看待  房市現況 自己部位投資,16
2022/12/24,[新聞] 一周熱門零股/欣興、群創興富發 進十強,10
2022/12/24,[新聞] 2023年美國經濟會衰退 大家心知肚明,57
2022/12/24,[新聞] 貨櫃運價旺季附加費 有譜,22
2022/12/23,[情報] 111年12月23日信用交易統計,19
2022/12/23,[創作] 戀,7
2022/12/23,[新聞] 散戶歸隊 11月證券劃撥餘額重返3兆大關,45
2022/12/23,[情報] 盤前那指再度自由落體-0.7%,6
2022/12/23,[新聞] 聯詠、瑞鼎 明年高階大單在望,6
2022/12/23,[新聞] 彭双浪：面板價明年Q2回升,36
2022/12/23,[新聞] 群創：短線急單挹注 審慎樂觀期待明年第3季旺季,22
2022/12/23,[情報] 1223 上市櫃外資投信同買排行,2
2022/12/23,[新聞] 長榮年終下周五入帳 陽明、萬海接力發錢,57
2022/12/23,[情報] 1223八大公股銀行買賣超排行,3
2022/12/23,[情報] 1223 上市櫃外資投信買超金額排行,4
2022/12/23,[新聞] SCFI貨櫃運價指數連27跌 周跌幅1.44%,16
2022/12/23,"Re: [新聞] 加發定存單 央行收回1,600億資金",9
2022/12/23,[標的] 5516.TW 雙喜 重案組呼叫「做多」,20
2022/12/23,[新聞] 〈外食又掀漲價風〉摩斯漢堡透露有壓力 短期撐住不漲,55
2022/12/23,Re: [新聞] 美國蛋價年漲226％ 卜蜂：缺蛋是全球性,75
2022/12/23,[情報] 1223 上市外資買賣超排行,30
2022/12/23,[新聞] 金融時報：台積電與供應商洽談開設歐洲首座工廠,62
2022/12/23,[新聞] 美國蛋價年漲226％ 卜蜂：缺蛋是全球性,68
2022/12/23,Re: [心得] 大盤 偏空看待  房市現況 自己部位投資,23
2022/12/23,Re: [新聞] 日本11月核心CPI年增3.7% 創40年新高,35
2022/12/23,[情報] 1223 SCFI 指數 1107.09 (-16.20),79
2022/12/23,[情報] 111年12月23日 三大法人買賣金額統計表,60
2022/12/23,[情報] 1223 上市投信買賣超排行,13
2022/12/23,Re: [新聞] 馬斯克：兩年內不再賣特斯拉股票、明年經,27
2022/12/23,[情報] 悠遊卡自112年1月3日登錄興櫃買賣,12
2022/12/23,Re: [請益] 持股健檢（都是看批踢踢買的）,62
2022/12/23,[新聞] 宏達電傳出售VR事業 王雪紅：是假的,36
2022/12/23,Re: [心得] 大盤 偏空看待  房市現況 自己部位投資,47
2022/12/23,[閒聊] 2022/12/23 盤後閒聊,25
2022/12/23,[標的] 3714富采 多,17
2022/12/23,[新聞] 美冬季風暴衝擊肉廠運作 畜牧、小麥業也凍傷,8
2022/12/23,[新聞] 【Hot台股】台股「跌不下去」相對強 專家,20
2022/12/23,[新聞] 台積電計畫於德國建首座歐洲廠(日經新聞),90
2022/12/23,Re: [標的] 2317鴻海 裕隆2201 趨勢就是多,19
2022/12/23,[新聞] 經濟數據引發升息疑慮　道瓊下挫348點,27
2022/12/23,[新聞] 日本11月核心CPI年增3.7% 創40年新高,81
2022/12/23,Re: [標的] TSLA.US 特斯拉即將升長期多,23
2022/12/23,[新聞] 迎採購旺季 食品股飄香,7
2022/12/23,[新聞] Meta 調整發展計畫，丹麥資料中心續建第,12
2022/12/23,[新聞] 跟著投顧老師 1年賺多少？他揭真實數字,58
2022/12/23,[標的] 2618 長榮航 多,43
2022/12/23,[新聞] 航海王回歸 中環子公司賣長榮2120張 輕鬆,6
2022/12/23,Re: [標的] TSLA.US 特斯拉即將升長期多,5
2022/12/23,Re: [新聞] 心悅6575主辦輔導推薦券商辭任,8
2022/12/23,Re: [心得] 大盤 偏空看待  房市現況 自己部位投資,97
2022/12/23,[閒聊] 2022/12/23 盤中閒聊,100
2022/12/23,[新聞] 馬斯克：兩年內不再賣特斯拉股票、明年經,100
2022/12/23,[情報] 美國經濟領先指標 -1%,19
2022/12/23,[新聞] 長榮農曆年前 貨量很滿,44
2022/12/23,Re: [標的] TSLA.US 特斯拉即將升長期多,51
2022/12/23,[心得] 大盤 偏空看待  房市現況 自己部位投資,100
2022/12/23,[情報] 111年12月22日 櫃買法人買賣金額統計表,3
2022/12/23,[請益] 費半跌對半導體股有影響而已嗎？,21
2022/12/22,[新聞] 美經濟仍有韌性 Q3GDP終值上修至3.2% 道,36
2022/12/22,[標的] 2338光罩 這種線圖,20
2022/12/22,[標的] NVDA.US 美光裁員消費性電子恐慌中長期空,17
2022/12/22,[新聞] 曾連樣品車都搶光 巨大為何突陷風暴？揭,34
2022/12/22,[標的] 2317鴻海 裕隆2201 趨勢就是多,20
2022/12/22,[新聞] 鴻海賣紫光恐收不到錢　今聲明：後續有不,100
2022/12/22,[新聞] 特斯拉空軍 暴賺150億美元,66
2022/12/22,[情報] 111年12月22日信用交易統計,17
2022/12/22,[標的] 華碩2357技嘉2376微星2377外資投信易手,14
2022/12/22,[新聞] 郭哲榮：航海王霸氣回歸 台股即將V型反轉,42
2022/12/22,[新聞] 貨櫃海運景氣如何?長榮海總座謝惠全14字,20
2022/12/22,[新聞] 無視空軍暴賺特斯拉超越蘋果成為散戶最愛,15
2022/12/22,[情報] 1222 上市櫃外資投信同買排行,0
2022/12/22,[新聞] 上銀董座卓文恒稱2023年看保守，新產品挹注業績將持平今年,7
2022/12/22,[新聞] 87億還不夠！三商壽要再現增25億元,42
2022/12/22,[新聞] 世足賽運彩售104億元、成長48％ 冠軍賽沒,0
2022/12/22,[標的] 元大S&P原油反1,19
2022/12/22,[情報] 本週WCI指數 12/22,26
2022/12/22,[新聞] 工具機大老看景氣「明年恐迎來寒冬」,37
2022/12/22,[情報] 1222八大公股銀行買賣超排行,8
