date,title,energy
2019/12/31,[閒聊] 2019/12/31 盤中閒聊,100
2019/12/31,[新聞] 終於要簽了！傳劉鶴下月赴美 簽署第一階,52
2019/12/30,[請益] vix反分割成功，融資部位？,0
2019/12/30,[新聞] 四大外資 唱旺2020台股,16
2019/12/30,[請益] 如何判斷何時為景氣循環的高點,24
2019/12/30,[新聞] 中國地方政府負債累累，滬深2010年代表現,7
2019/12/30,[新聞]華新:本公司參與寶德電化材科技股份有限公,6
2019/12/30,[標的] 台積電 2330 用力多,0
2019/12/30,[新聞] 掛牌跌破承銷價 國際藥廠撐腰走過最壞時,6
2019/12/30,[新聞] 智冠(5478)稱「獲利三劍」已回二劍,14
2019/12/30,Re: [請益] 根本沒有零成本這種事吧?,9
2019/12/30,[其他] 12/30 集中市場三大法人買賣超前30名,10
2019/12/30,[其他] 12/30 店頭市場三大法人買賣超前20名,6
2019/12/30,Re: [其他] 群益證(6005) 決議買回15萬張庫藏股,9
2019/12/30,[請益] 請問無本現股當沖問題,29
2019/12/30,[新聞] 雙王下殺 MLCC水泥汽車力撐 台股守萬二,12
2019/12/30,Re: [標的] 3450聯鈞 (多),9
2019/12/30,[其他] 聯合國秘書長力挺區塊鏈技術！望加速實現,21
2019/12/30,Re: [標的] 8255朋程 (與盧神同行+豐田訂單+擴廠),15
2019/12/30,[新聞] 你賺到了嗎？封關倒數 今年股民平均賺70,100
2019/12/30,[新聞] 2020：撞向中國經濟的「灰犀牛」,18
2019/12/30,[標的] 前鼎 (4908) 請益,7
2019/12/30,[標的] 群聯 8299,14
2019/12/30,[請益] 關於系統化學習的順序請教,3
2019/12/30,[其他] 108年12月30日 三大法人買賣金額統計表,36
2019/12/30,Re: [心得] 黑天鵝週期將越來越久，因為人類不斷進步,9
2019/12/30,[新聞]《類股》鋼價止跌、春燕現跡，鋼鐵股動起,7
2019/12/30,[閒聊] 2019/12/30 盤後閒聊,20
2019/12/30,[新聞] 反空污大遊行今登場！台電：電力業非空,70
2019/12/30,[新聞] iPhone12晶圓代工 台積電通吃,31
2019/12/30,[新聞] 長期多頭分析師：美股漲太猛 恐將出現10-,23
2019/12/30,[新聞] 俄羅斯科技公司開發 Multiclet S2 處理,6
2019/12/30,Re: [心得] 黑天鵝週期將越來越久，因為人類不斷進步,29
2019/12/30,Re: [標的] 1109 信大 多,37
2019/12/30,[請益] 要如阻止長輩看非凡亂買股,95
2019/12/30,Re: [標的] 亞光 緩緩多,2
2019/12/30,[標的] 4147 反轉大多頭,7
2019/12/30,[標的] 6271同欣電,3
2019/12/30,[閒聊] 2019/12/30 盤中閒聊,85
2019/12/30,[新聞] 偷聽到公司虧損29億 會計師偷跑賣股票涉,100
2019/12/30,[公告] jasonlin2100 futureroad99 警告一次,0
2019/12/30,[公告] quewozai 水桶一週,0
2019/12/30,[公告] t340081231 yang1991 警告一次,0
2019/12/29,Re: [請益] 用程式找投資條件？,5
2019/12/29,Re: [請益] 用程式找投資條件？,5
2019/12/29,[請益] 有沒有推薦哪一家的權證,9
2019/12/29,Re: [新聞] 我國第三期太空計畫10年投入251億元、扶,24
2019/12/29,[新聞] 亞馬遜熱銷榜洩密！專家爆台積電2020恐…,37
2019/12/29,[新聞] 房價漲貸款降 美國7成住宅普通家庭買不起,13
2019/12/29,[新聞] 泡沫30年後遺症：日本股市一漲散戶就拋1,19
2019/12/29,[請益] 權證是不是賺比較快,52
2019/12/29,[心得]過額配售是什麼？,54
2019/12/29,[投顧] 為啥投顧老師都不用籌碼K線呀,18
2019/12/29,Re: [新聞] 財政改善近10年首見　政府總預算還債,1
2019/12/29,[新聞] 〈分析〉Fed可能正在重演90年代後期的錯,11
2019/12/29,Re: [新聞] 財政改善近10年首見　政府總預算還債501,20
2019/12/29,Re: [新聞] 財政改善近10年首見　政府總預算還債501,0
2019/12/29,[請益] 用程式找投資條件？,14
2019/12/29,Re: [新聞] 財政改善近10年首見　政府總預算還債501,0
2019/12/29,[新聞] 財政改善近10年首見　政府總預算還債501,7
2019/12/29,Fw: [新聞] 兆豐票年終獎金上看十個月 稱冠金融業,5
2019/12/29,[新聞] 慶富案 爆高銀程序錯置「先簽約再核貸」,30
2019/12/29,Re: [請益] 根本沒有零成本這種事吧?,5
2019/12/29,[標的] 台積電2330（空）,33
2019/12/29,Re: [請益] 根本沒有零成本這種事吧?,48
2019/12/29,[心得] 以創業的心態投資股市,24
2019/12/29,Re: [請益] 根本沒有零成本這種事吧?,14
2019/12/29,[心得] 自製期貨交易程式,30
2019/12/29,[標的] 1909榮成(多),26
2019/12/29,Re: [請益] 根本沒有零成本這種事吧?,22
2019/12/29,Re: [請益] 根本沒有零成本這種事吧?,6
2019/12/28,[新聞] 為保經濟增長 中共明年或增發10%地方債,28
2019/12/28,[新聞] 台積電核彈拱台股？老謝爆背後有「藏鏡人,16
2019/12/28,[新聞] 【神祕大戶存股勝經2】不忍同學父失智女,0
2019/12/28,[新聞] 期貨大手筆賭慣了回頭太難?2心法建立正確,9
2019/12/28,Re: [新聞] 我國第三期太空計畫10年投入251億元、扶,5
2019/12/28,Re: [新聞] 京華城轉型商辦但市場存疑慮 中石化、中,1
2019/12/28,[請益] 特別股利率重設,2
2019/12/28,[請益] 景氣循環股,20
2019/12/28,[新聞] 15檔熱錢抬轎股 發紅包,28
2019/12/28,[新聞] 台股煉金術1】35K社工年賺股利30萬 祕技,71
2019/12/28,Re: [心得] 黑天鵝週期將越來越久，因為人類不斷進步,10
2019/12/28,Re: [請益] 定期定額金融股,19
2019/12/28,Re: [請益] 定期定額金融股,9
2019/12/28,Re: [新聞] 我國第三期太空計畫10年投入251億元、扶,15
2019/12/28,Re: [新聞] 我國第三期太空計畫10年投入251億元、扶,9
2019/12/28,[請益] 關於籌碼換手,2
2019/12/28,Re: [新聞] 我國第三期太空計畫10年投入251億元、扶,24
2019/12/28,Re: [新聞] 我國第三期太空計畫10年投入251億元、扶,0
2019/12/28,[新聞] 漢翔力拚F-16亞太維修中心 最大對手竟是,6
2019/12/28,Re: [新聞] 我國第三期太空計畫10年投入251億元、扶,4
2019/12/28,[新聞] 我國第三期太空計畫10年投入251億元、扶,3
2019/12/28,[標的] 頎邦6147 多,47
2019/12/28,Re: [心得] 黑天鵝週期將越來越久，因為人類不斷進步,4
2019/12/28,[標的] 3548兆利-多,8
2019/12/28,Re: [心得] 黑天鵝週期將越來越久，因為人類不斷進步,8
2019/12/28,Re: [其他] 簡析美中貿易協定,3
2019/12/28,Re: [心得] 黑天鵝週期將越來越久，因為人類不斷進步,4
2019/12/28,[其他] 簡析美中貿易協定,16
2019/12/28,[新聞] 14月首見 景氣回穩 亮出綠燈,33
2019/12/28,Re: [請益] 08年海嘯前夕市場是什麼氛圍,20
2019/12/28,[其他] 為啥大家對財經節目和投顧老師差別這麼大,60
2019/12/28,[新聞] 韓國瑜推青年勞退自提3%　讓周玉蔻連喊4,62
2019/12/28,Re: [請益] 08年海嘯前夕市場是什麼氛圍,12
2019/12/28,Re: [請益] 08年海嘯前夕市場是什麼氛圍,18
2019/12/28,[請益] 短線交易書籍推薦,16
2019/12/28,Re: [標的] 智邦 穩穩多,89
2019/12/28,[請益] 08年海嘯前夕市場是什麼氛圍,71
2019/12/28,[新聞] 進軍全球太空產業 五路並進,2
2019/12/28,Re: [心得] 黑天鵝週期將越來越久，因為人類不斷進步,9
2019/12/28,[請益] 定期定額 0050 vs 0050績優股,17
2019/12/28,[心得] 黑天鵝週期將越來越久，因為人類不斷進步,36
2019/12/28,[其他] 為什麼就台積電不傳子,18
2019/12/28,[標的] 3450聯鈞 (多),11
2019/12/28,[標的] 世芯-ky 3661,3
2019/12/28,Re: [請益] 為何有合庫金能存要去存華南金？,3
2019/12/27,[新聞] 股價這麼強 蘋果2020究竟還有什麼看頭？,14
2019/12/27,Re: [標的] 2317鴻海,14
2019/12/27,Re: [請益] 為何有合庫金能存要去存華南金？,21
2019/12/27,[標的] 中壽 空,29
2019/12/27,[新聞] 公股銀AI潮 合庫i秘書上線,7
2019/12/27,[新聞] 《金融》本國銀行直接債權風險，美連17季,2
2019/12/27,[請益] 權重調整時間（方式）,3
2019/12/27,Re: [標的] 2317鴻海,12
2019/12/27,[新聞] 超幸福！玉山金明年給員工加薪10% 創金控,20
2019/12/27,Re: [心得]沒錯~~又一篇文曄文,1
2019/12/27,[新聞] BERI投資環境風險評比 台灣仍居全球第四,21
2019/12/27,[標的] 2317鴻海,27
2019/12/27,Re: [標的]2020大盤，愛榭克多多多,12
2019/12/27,[新聞] 這位大老闆來談投資 饒慶鈴腦海卻曾浮現,2
2019/12/27,[請益]各位都怎樣開盤掛買價,30
2019/12/27,[新聞] 東元旗下冠德紅在陸告SKECHERS專利侵權、,5
2019/12/27,[新聞] 5G標金恐破千億 林之晨籲同業理性,42
2019/12/27,Re: [新聞] 華為獲中國政府750億美元補貼,24
2019/12/27,[新聞] 銀行業今年裁員人數為4年之最 歐洲是重災,6
2019/12/27,"[新聞] 驚！壽險前11月匯損2,483億",34
2019/12/27,[新聞] 勝麗 公告本公司董事會決議通過股份轉換案暨,29
2019/12/27,Re: [標的] 2455 全新 多,6
2019/12/27,[新聞] 連續126個月！ 美創史上最長經濟擴張期,19
2019/12/27,[其他] 108年12月27日 三大法人買賣金額統計表,87
2019/12/27,[新聞] 川普執政 3 年美股飆逾 50%，高居歷屆總,61
2019/12/27,[新聞] 中國企業債券違約破表！人行：慎防引爆系,26
2019/12/27,[新聞] 過去10年新興市場指數 泰、菲、台灣3國,7
2019/12/27,[新聞] 中國不肯明言採購金額！南華早報：怕擴大,20
2019/12/27,[新聞] 2009年來首見、日本粗鋼產量恐跌破1億噸,5
2019/12/27,[閒聊] 2019/12/27 盤後閒聊,51
2019/12/27,[新聞] 中鋼興達海基新廠竣工 經長：「一南一北,7
2019/12/27,Re: [標的]2020大盤，愛榭克多多多,14
2019/12/27,[標的] 2379 瑞昱 多,4
2019/12/27,Re: [標的] 00672L 元大S&P原油正2(已獲利出場~,41
2019/12/27,[新聞] 「經濟能源」當道 國軍也採購特斯拉電動,13
2019/12/27,Re: [請益] 營業員看客戶庫存為何沒個資法問題???,3
2019/12/27,[新聞] 世界先進 明年Q1淡季不淡,17
2019/12/27,Re: [標的] 鼎炫（8499）,11
2019/12/27,[請益] 營業員看客戶庫存為何沒個資法問題???,-10
2019/12/27,[新聞] 南韓敲定未來十年的能源技術發展計劃、16,24
2019/12/27,Re: [標的] 亞光 緩緩多,10
2019/12/27,[閒聊] 2019/12/27 盤中閒聊,100
2019/12/27,Re: [標的] Kellogg-US 多,8
2019/12/27,[新聞] 華碩電競筆電稱霸法國 市占率逼近4成,39
2019/12/27,Re: [其他] 做股票之人必去的景點？,24
2019/12/27,[標的]2020大盤，愛榭克多多多,20
2019/12/27,[請益] 3629 地心引力看不懂的局,13
2019/12/26,[請益] 懇請推薦「籌碼分析」相關APP？,16
2019/12/26,[請益] 香港的毫股、仙股、老千股是指什麼？,14
2019/12/26,Re: [請益] 求教抽股票的一個數學問題,3
2019/12/26,[新聞] 聯徵信用重大突破！車籍、勞保、繳稅資,25
2019/12/26,[新聞] 華為獲中國政府750億美元補貼,75
2019/12/26,Re: [標的] 4743合一 (明天公司自辦法說會),0
2019/12/26,[其他] 做股票之人必去的景點？,36
2019/12/26,[新聞] 同欣電、勝麗重大訊息待公布 明日暫停交,21
2019/12/26,[標的] 6488環球晶,15
2019/12/26,[新聞] 公開收購仲琦科技 收購條件均已成就,28
2019/12/26,[新聞] 5G競標金衝上700億元 NCC呼籲電信業者理,16
2019/12/26,Re: [標的] 亞光 緩緩多,7
2019/12/26,[新聞] 晶電證實與中國廠利亞德洽談，擬成立合,27
2019/12/26,[新聞] 《鋼鐵股》中鴻1月內銷盤價開高，中止跌,4
2019/12/26,[新聞] 台灣太空產業爆發力驚人 科技部今向政院,58
2019/12/26,Re: [請益] 求教抽股票的一個數學問題,1
2019/12/26,[新聞] 永豐銀告張晉源背信 台北地院今首度開庭,8
2019/12/26,[新聞] 勞動基金收益破4千億　明年續加碼投資台,23
2019/12/26,[其他] 108年12月26日 三大法人買賣金額統計表,48
2019/12/26,[標的] 瑞儀6176,17
2019/12/26,[新聞] 訂單旺到爆，健策大手筆擴產搶攻車用,27
2019/12/26,[新聞] 正隆投資台灣 加碼20億元,8
2019/12/26,[新聞] Bloomberg｜聯儲會或許正在幕後採取行動,5
2019/12/26,[閒聊] 2019/12/26 盤後閒聊,39
2019/12/26,[新聞] 中鋼回囤廢棄物猶未清 環保局予人罵失職,3
2019/12/26,[新聞] 日本製鐵將撤出在中國浙江的車用特殊鋼,4
2019/12/26,[新聞] 美國鋼鐵削減股息、裁員1500人、預期Q4,8
2019/12/26,Re: [請益] 求教抽股票的一個數學問題,15
2019/12/26,[新聞] 《半導體》聯發科「天璣800」未演先轟動,27
2019/12/26,Re: [請益] 求教抽股票的一個數學問題,4
2019/12/26,[新聞] 強烈對比？中國全力防範規模性失業，美,16
2019/12/26,Re: [標的] 3437 榮創 多,1
2019/12/26,Re: [請益] 有關於交易員的工作,1
2019/12/26,[新聞] 大立光匯回百億擴產能,8
2019/12/26,[新聞] 房市繼續燒！11月房貸與土建融資餘額雙,14
2019/12/26,[轉錄] 中鋼集團多角化經營相當成功,30
2019/12/26,[新聞] 看淡工具機明年市況 麥格里 調降上銀目,21
2019/12/26,Re: [請益] 有關於交易員的工作,29
2019/12/26,Re: [標的] 亞光 緩緩多,15
2019/12/26,[閒聊] 2019/12/26 盤中閒聊,24
2019/12/26,[請益] 有關於交易員的工作,18
2019/12/26,Re: [請益] 為何台積持股外資佔八成？,19
2019/12/25,Re: [標的] 大盤 多,7
2019/12/25,[標的] 網家 8044,42
2019/12/25,[標的] 國泰金 2882 加碼多,0
2019/12/25,[請益] 買股票作對投入成本的時機,26
2019/12/25,[請益] 一檔股票被賣超卻收小漲代表什麼,14
2019/12/25,[請益] 求教抽股票的一個數學問題,37
2019/12/25,[標的] 大盤 多,14
2019/12/25,[新聞] 中鋼：韓國浦項爆炸 不影響鋼品,6
2019/12/25,[新聞] IFR：2018年工業機器人出貨量42.2萬台，,8
2019/12/25,[標的] 家登3680 短多,15
2019/12/25,[新聞] 曹興誠:九二共識胡說八道 陷一中圈套沒活,100
2019/12/25,[新聞] 年終大裁員 王雪紅：要「節約」人才,20
2019/12/25,[標的] 2351 順德,3
2019/12/25,Re: [請益] 為何台積持股外資佔八成？,27
2019/12/25,[新聞] 日本部分放寬半導體材料對韓出口管制,0
2019/12/25,[其他] 108年12月25日 三大法人買賣金額統計表,48
2019/12/25,Re: [標的] 1101 台泥 長多,10
2019/12/25,[閒聊] 2019/12/25 盤後閒聊,31
2019/12/25,Re: [標的] 智邦 穩穩多,89
2019/12/25,[請益] 為何台積持股外資佔八成？,32
2019/12/25,[標的] 8403盛弘 多多多,7
2019/12/25,[新聞] 習近平把衣服原料變成汶萊製　台灣紡纖、,42
2019/12/25,[新聞] 百億科技富豪爆不倫！日本泡湯偷情美魔女,100
2019/12/25,Re: [標的] 8358 金居 (空),1
2019/12/25,Fw: [新聞] 三重廠變更過關 茂德暴利驚人,16
2019/12/25,[新聞] 勞動基金 備千億加碼,56
2019/12/25,[閒聊] 2019/12/25 盤中閒聊,100
2019/12/25,[新聞] 台股摔下12000點!竟沒有一檔股票跌停,24
2019/12/25,Re: [新聞] 散戶錢進股市 11月證券劃撥存款創歷史新,0
2019/12/25,[標的] 5493三聯科技,9
2019/12/25,[新聞] Fed降息造股市榮景？他曝：明年資本市場,2
2019/12/24,Re: [標的] 4104佳醫 長多,7
2019/12/24,Re: [新聞] 5G競標首日5大電信出手冷清　總標金,45
2019/12/24,[公告] Ghamu syxuan 警告一次,0
2019/12/24,[公告] dcm5566 xm870107 水桶一週,0
2019/12/24,[新聞] 被動元件囤貨 市場吹漲風,29
2019/12/24,[閒聊] 2019/12/24 盤中閒聊,100
2019/12/24,Re: [標的] 橘子 先短多後長空,10
2019/12/24,[請益] 有兩個交易方法，你們會選哪個??,51
2019/12/24,Re: [其他] Musk: taking Tesla private at $420,6
2019/12/23,[公告] Kobe5210 水桶一週,0
2019/12/23,[公告] pisu sha3098 RAPEKING56 tw411001 水桶,0
2019/12/23,[新聞] 波音737 MAX「機瘟」難以收拾，執行長米,25
2019/12/23,Re: [請益] 政府能對如今股市盛況邀功嗎？,0
2019/12/23,[新聞] Fed連續降息 為何美信用卡利率卻創歷史新,15
2019/12/23,Re: [請益] 房市對於金融股的影響,3
2019/12/23,[新聞] 除息前押20張.慘了?他爆買台積電驚天秘密,1
2019/12/23,[請益] 房市對於金融股的影響,9
2019/12/23,[新聞] 特斯拉賣空者大虧！6月以來損失超過2千億,15
2019/12/23,[請益] 投資級債券有配置的必要嗎？,21
2019/12/23,[新聞] 國瑞拿下豐田小休旅組裝權,5
2019/12/23,[新聞] 【違約潮】國儲能源債務違約 集友工銀中,3
2019/12/23,[其他] 12/23 集中市場三大法人買賣超前30名,4
2019/12/23,[其他] 12/23 店頭市場三大法人買賣超前20名,0
2019/12/23,Re: [請益] 一百萬本金達到一年賺十到二十萬可行嗎,41
2019/12/23,Re: [請益] 政府能對如今股市盛況邀功嗎？,19
2019/12/23,Re: [請益] 政府能對如今股市盛況邀功嗎？,0
2019/12/23,[請益] 政府能對如今股市盛況邀功嗎？(更),20
2019/12/23,[新聞] 蘋果決定布局太空衛星、目標五年內部署,11
2019/12/23,[新聞]《鋼鐵股》中鴻1月內銷價看止跌回升，鋼廠,6
2019/12/23,[標的] 2453 凌群 多,7
2019/12/23,[新聞] 淨資產平均值過低 國泰證券兩檔ETF將下市,7
2019/12/23,[新聞] 美擴大防堵華為 台積應變,34
2019/12/23,[標的] 3653 健策,18
2019/12/23,[閒聊] 2020國際上可能有哪些黑(灰)天鵝,21
2019/12/23,Re: [標的] 亞光 緩緩多,6
2019/12/23,[新聞] 垃圾債ETF今年漲幅創10年高！穆迪：明年,8
2019/12/23,[新聞] PCB台商Q3產值超預期年增1.7%(台郡 華通),14
2019/12/23,Re: [標的] 1441 大東,8
2019/12/23,[其他] 108年12月23日 三大法人買賣金額統計表,41
2019/12/23,[新聞] 物價壓力將現？通膨預期上揚、美抗通膨,6
2019/12/23,[閒聊] 2019/12/23 盤後閒聊,66
2019/12/23,"[新聞] 陳其邁：台船國艦國造 未來20年投入5,000",23
2019/12/23,[新聞] 「股王製造機」王雪紅第3家公司掛牌！威,40
2019/12/23,Re: [標的] 亞光 緩緩多,0
2019/12/23,[標的] 1441 大東,8
2019/12/23,Re: [標的] 亞光 緩緩多,23
2019/12/23,Re: [標的] 4113 聯上 多,37
2019/12/23,[新聞] 陳奕光專欄／鮭魚返鄉 營建族群受惠,10
2019/12/23,Re: [新聞] 房市比預期還熱 全台推案量破1.4兆,3
2019/12/23,[新聞] 王雪紅的第三家公司來了，首日大漲55%,78
2019/12/23,[閒聊] 2019/12/23 盤中閒聊,98
2019/12/23,Re: [新聞] 房市比預期還熱 全台推案量破1.4兆,13
2019/12/22,[新聞] 經營觸角廣 遠東新深入你我生活,19
2019/12/22,Re: [新聞] 房市比預期還熱 全台推案量破1.4兆,32
2019/12/22,[請益] 總統當選，選舉概念股？,97
2019/12/22,Re: [新聞] 房市比預期還熱 全台推案量破1.4兆,0
2019/12/22,[公告] Maxwell3 metalica jk2103 警告一次,0
2019/12/22,[公告] ohyano kuoalan0819 水桶一週,0
2019/12/22,[公告] Dickman addison123 richard730 警告一次,0
2019/12/22,Re: [新聞] 房市比預期還熱 全台推案量破1.4兆,4
2019/12/22,[公告] amilkamilk what5566 kgbb shala警告一次,0
2019/12/22,[新聞] 面板市況回溫有感 夏普轉投資廣州10.5代,15
2019/12/22,[公告] Sebertian charlie87 quewozai 警告一次,0
2019/12/22,[公告] SelfishGene Friend5566 caterpillar0警告一次,0
2019/12/22,[公告] sincetihi cc13708 wcpsgb 警告一次,0
2019/12/22,[新聞] 朝鮮或再射導彈 美防長：美軍今晚就可開戰,71
2019/12/22,Re: [新聞] 房市比預期還熱 全台推案量破1.4兆,26
2019/12/22,Re: [請益] 新手小額投資,49
2019/12/22,Re: [標的] 大盤&和潤心得,8
2019/12/22,[新聞] 銀行新增房貸額 可望續揚,10
2019/12/22,[新聞] 合庫銀柬埔寨擴據點 串接菲、緬搶商機,6
2019/12/22,Re: [新聞] 房市比預期還熱 全台推案量破1.4兆,37
2019/12/22,[新聞] 合庫導入「開放銀行」 打造數位生態圈,27
2019/12/22,Re: [請益] 投顧問題,2
2019/12/22,Re: [新聞] 房市比預期還熱 全台推案量破1.4兆,43
2019/12/22,Re: [新聞] 房市比預期還熱 全台推案量破1.4兆,10
2019/12/22,Re: [新聞] 房市比預期還熱 全台推案量破1.4兆,13
2019/12/22,[新聞] 15檔萬二飛翔 迎大行情,27
2019/12/22,[新聞] 富邦VIX投資人 恐血本無歸,36
2019/12/22,[新聞] 大基金首次減持 匯頂科技入列,2
2019/12/21,[新聞] 台商回流+餘屋去化 2020營建股春天近了？,11
2019/12/21,[請益] 請問美股ZBRA成交爆大量,4
2019/12/21,Re: [新聞] 房市比預期還熱 全台推案量破1.4兆,16
2019/12/21,[新聞] CNN：美國多數民眾10年來首次感覺到「經,63
2019/12/21,[新聞] 房市比預期還熱 全台推案量破1.4兆,54
2019/12/21,Re: [新聞] 味全食品「小牧好好」鮮奶茶　轟動IG,0
2019/12/21,[請益] 請問仲琦董事的轉讓是收購還是直接賣出？,14
2019/12/21,Re: [標的] 台積電 聯發科 加碼多～,100
2019/12/21,Re: [新聞] 卜蜂案／７年累犯罰不怕 問題怎解？,28
2019/12/21,[請益] 台股最後一撮，什麼時候公布？,1
2019/12/21,[新聞] 卜蜂案／７年累犯罰不怕 問題怎解？,36
2019/12/21,[標的] 大盤&個股,57
2019/12/21,[新聞] 味全食品「小牧好好」鮮奶茶　轟動IG界,-10
2019/12/21,Re: [標的] 1215 卜蜂,21
2019/12/21,Re: [請益] 投顧問題,12
2019/12/21,[其他] 繁榮幻滅，A股上市公司爆雷潮起，民企生,38
2019/12/21,[標的] 1215 卜蜂,17
2019/12/21,[新聞] 川習通話 川普：安排正式簽署貿易協議,20
2019/12/20,[新聞] 初領失業金人數降至23.4萬人 美國就業市,17
2019/12/20,[其他] 108年12月20日 外資買賣超前30名,8
2019/12/20,[新聞] 日本官員：放寬對南韓科技原料出口管制,22
2019/12/20,Re: [請益] 手上的50反一怎麼辦,52
2019/12/20,[新聞] 家電大廠禾聯進軍房地產 明年Q2在桃園A7,48
2019/12/20,[新聞] 港交所總裁突然減持過半港交所股份,28
2019/12/20,[新聞] 買地購樓手筆大增 建設業興富發稱霸,13
2019/12/20,[新聞] 去年薪資平均數62.9萬 近7成員工年薪不,43
2019/12/20,[其他] 勞動成本僅泰國的一半 柬埔寨新開工業區,34
2019/12/20,Re: [標的] 2537 聯上發,38
2019/12/20,Re: [新聞] 《外資》新思不玩亞洲TDDI，外資憂聯詠、,7
2019/12/20,[請益] 收盤前爆大量有什麼好處？,13
2019/12/20,[新聞] 美光財報優於預期 記憶體廠振奮,14
2019/12/20,[新聞] 石英元件廠看上5G需求 預言2021年出現供,21
2019/12/20,[其他] 108年12月20日 三大法人買賣金額統計表,73
2019/12/20,[標的] 5306 桂盟,14
2019/12/20,[請益] 掛單請益,5
2019/12/20,[標的] 2330台積電多,100
2019/12/20,[閒聊] 2019/12/20 盤後閒聊,41
2019/12/20,Re: [標的] 2330(空),0
2019/12/20,[新聞] 郭明錤稱，華為潛望式手機出貨增，亞光,4
2019/12/20,Re: [標的] 台積電 聯發科 加碼多～,22
2019/12/20,[新聞] 「用腳投票」 蘇揆：台商回台投資7097億,0
2019/12/20,Re: [投顧] 不錯的投顧節目(當然是免費),14
2019/12/20,Re: [標的] 2327 國巨 多,15
2019/12/20,[新聞] 《外資》新思不玩亞洲TDDI，外資憂聯詠、,18
2019/12/20,[標的] 1312 國喬,11
2019/12/20,[新聞] 中磊(5388)賣仲琦(2419)持股每股貢獻0.48,7
2019/12/20,[新聞]蘋果傳併博通PA業務 穩懋大利多,19
2019/12/20,Re: [請益] 今日台積電的一些疑問,24
2019/12/20,[標的] 台積電 聯發科 加碼多～,9
2019/12/20,[新聞] 利率不變沒意見 央行理事最關心房市問題,19
2019/12/20,Re: [新聞] 中裕新藥針對近期股價異常下跌提出公司,24
2019/12/20,[閒聊] 2019/12/20 盤中閒聊,100
2019/12/20,Re: [請益] 今日台積電的一些疑問,29
2019/12/20,[投顧] 不錯的投顧節目(當然是免費),0
2019/12/20,Re: [請益] 今日台積電的一些疑問,6
2019/12/19,[新聞] 突然天黑！台積電大暴殺 網友抓到兇手了,-10
2019/12/19,[新聞] 殖利率曲線陡峭化 創1年多新高,9
2019/12/19,Re: [請益] 今日台積電的一些疑問,18
2019/12/19,[新聞] 央行示警轉單效應有隱憂 恐觸匯率操縱紅,13
2019/12/19,[請益] 關於仲琦收購時間,23
2019/12/19,[新聞] 中國公布對美加徵關稅第2批豁免清單 多為,2
2019/12/19,Re: [新聞] 台股市值1.3兆美元已超越韓國,11
2019/12/19,Re: [請益] 手上的50反一怎麼辦,24
2019/12/19,[標的] 晶焱6411,18
2019/12/19,Re: [新聞] 台股市值1.3兆美元已超越韓國,32
