date,title,energy
2020/12/31,[請益] 投資比較重視獲利金額還是報酬率,53
2020/12/31,[其他] 109年12月31日 三大法人買賣金額統計表,67
2020/12/31,[心得] 今年哪隻最妖讓你大賠,99
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,18
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,2
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,4
2020/12/31,Re: [標的] 群創 請益,9
2020/12/31,[心得] 2020總帳單,100
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,7
2020/12/31,Re: [其他] 長榮今天年終出爐,27
2020/12/31,[請益] 資自備款比例調整一問,4
2020/12/31,[閒聊] 2020/12/31 盤後閒聊,45
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,4
2020/12/31,[新聞] 台股2020年以14732點封關！收盤上漲44點,11
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,0
2020/12/31,Re: [心得] 所以今年你各位到底有沒有賺到錢?,70
2020/12/31,Re: [其他] 長榮今天年終出爐,30
2020/12/31,[標的] 2303 聯電 多,41
2020/12/31,"[標的] 陽明長榮多,美西港口,空櫃持續中",60
2020/12/31,Re: [標的]  2351 順德 多,41
2020/12/31,[新聞] 《產業》寶佳增持東元股票達27.85％,23
2020/12/31,[新聞] 【潤寅案】史上最大詐貸472億　神鬼夫妻騙12銀行判決出爐,22
2020/12/31,[新聞] 中美科技戰沒有回頭路 外媒曝拜登戰術變化,6
2020/12/31,[其他] 長榮今天年終出爐,100
2020/12/31,[請益] 為何不直接改圈存制跟全零股交易？,20
2020/12/31,[新聞] 力積電Q1大漲價 晶圓代工將調漲約10％,30
2020/12/31,[新聞] 面板雙虎 本季獲利看增,58
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,29
2020/12/31,[標的]圓剛2417 防疫股 營收下滑 空,1
2020/12/31,[新聞] 日本40％科技公司正分散在中國供應鏈、59,3
2020/12/31,[請益] 作多台股對沖臺幣升值造成的匯損,5
2020/12/31,[其他] 違約交割？,70
2020/12/31,Re: [標的] 群創 技術面多,17
2020/12/31,[新聞] 特斯拉 Q4 交車數將出爐，全年目標可期,21
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,14
2020/12/31,[新聞] 陸媒證實中芯可取得美國出口「成熟製程,47
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,14
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,6
2020/12/31,[新聞] 特斯拉2021年進軍印度電動車市場,10
2020/12/31,[新聞] 繼阿里後 陸反壟斷再向最大外賣平台美團,6
2020/12/31,[閒聊] 2020/12/31 盤中閒聊,100
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,2
2020/12/31,[請益] 為什麼不能當日扣款?,33
2020/12/31,[標的] 顯卡概念股多多多,15
2020/12/31,[新聞] 歐洲線貨櫃船運價 漲幅縮水,100
2020/12/31,Re: [標的] 缺水概念股 8936國統,6
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,100
2020/12/31,[心得] 特斯拉是否快跟臉書黃金交叉了,10
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,7
2020/12/31,[心得] 2020 你犯了什麼錯誤才虧錢?,100
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,0
2020/12/31,[新聞] 美首見英國新冠變種病毒病例 確診者無旅,13
2020/12/31,Re: [心得] CCFI指數與 2603 長榮股價,11
2020/12/31,Re: [請益] 為什麼今年的聖誕假期，感受不到外資有,3
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,4
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,7
2020/12/31,[心得] 所以今年你各位到底有沒有賺到錢?,99
2020/12/31,[標的] 3149正達 請益,5
2020/12/31,[新聞] 英特爾年末大抉擇　是否終結IDM營運模式,39
2020/12/31,"Re: [心得] 上班族的小確性,2020年,獲利結算與回顧",1
2020/12/31,Re: [心得] 為了一千多元違約交割 請慎選券商,8
2020/12/31,[標的] 缺水概念股 8936國統,8
2020/12/30,Re: [標的] 群創 請益,27
2020/12/30,[公告] Sana 違反板規 4-5-3 水桶一周,1
2020/12/30,Re: [心得] 為了一千多元違約交割 請慎選券商,66
2020/12/30,Re: [心得] 為了一千多元違約交割 請慎選券商,14
2020/12/30,[新聞] 燁聯全面調漲1月份不銹鋼價格 內銷每公,16
2020/12/30,[新聞]【中芯股東】紫光集團連環違約　13億人民,19
2020/12/30,Re: [心得] 為了一千多元違約交割 請慎選券商,100
2020/12/30,[新聞] 【炒股爆百億佣金4】囂張游迺文炒股無法,41
2020/12/30,Re: [新聞] China Says EU Investment Deal Now in,4
2020/12/30,Re: [請益] 國泰交割款和定期定額預扣的優先順序,7
2020/12/30,Re: [新聞] China Says EU Investment Deal Now in,7
2020/12/30,[心得] 為了一千多元違約交割 請慎選券商,89
2020/12/30,[其他] 股板2020年末 問券調查/代表字投票,48
2020/12/30,[新聞] 〈焦點股〉卡位寒假概念股 遊戲族群全線,19
2020/12/30,[請益] 和碩併鎧勝的問題,2
2020/12/30,[新聞] 「歡迎來到大海賊時代」,92
2020/12/30,Re: [標的] 2888B新光金乙特 穩穩便當多,19
2020/12/30,[標的] 太醫 4126 請益,13
2020/12/30,[新聞] 撼訊11月EPS 0.29元 前11月每股賺0.5元,30
2020/12/30,[其他] 109年12月30日信用交易統計,35
2020/12/30,[其他]空虛的一天,72
2020/12/30,[標的] 群創 技術面多,21
2020/12/30,[標的] 黃金,5
2020/12/30,Re: [請益] 買到長榮航會被套多久？,52
2020/12/30,[新聞] 大缺料 南韓面板廠產量受限,20
2020/12/30,[心得] 2020年報,26
2020/12/30,Re: [新聞] China Says EU Investment Deal Now in,25
2020/12/30,[標的] 3481群創 多,41
2020/12/30,[標的]  航空股 多,29
2020/12/30,[新聞] 卡位寒假概念股 遊戲族群全線大漲,25
2020/12/30,Re: [標的] 美德醫療-DR (9103) 疫情發財多,4
2020/12/30,[請益]6492生華科(生技股的台灣之光？）,5
2020/12/30,[標的] 谷崧 3607 冒險多,0
2020/12/30,Re: [請益] 買到長榮航會被套多久？,37
2020/12/30,Re: [新聞] 林正雄：打炒房大傷經濟,4
2020/12/30,[新聞] 台積電站上525元改寫收盤新高價,67
2020/12/30,[新聞] 台幣漲太兇　4大慘業淪重災區,34
2020/12/30,[新聞] 〈合一法說〉糖尿病新藥美國最適價格單,61
2020/12/30,Re: [新聞] 林正雄：打炒房大傷經濟,23
2020/12/30,[請益] 為什麼說到疫苗運送只會想到華航?,17
2020/12/30,[標的] 美德醫療-DR (9103) 疫情發財多,29
2020/12/30,[工具] 自己做的美股搜尋網站,25
2020/12/30,[新聞] 〈合一法說〉糖尿病足新藥台藥證技術審,43
2020/12/30,[新聞] 海運股爆巨量寫下五驚奇，還可以進場嗎？,46
2020/12/30,Re: [標的] 長榮,44
2020/12/30,[公告] Stock 板 開始舉辦樂透!,15
2020/12/30,[標的] 創惟 多,19
2020/12/30,[公告] Stock 樂透開獎,25
2020/12/30,Re: [請益] 買到長榮航會被套多久？,79
2020/12/30,[標的] 長榮航2618 華航2610 12/31開盤多,16
2020/12/30,Re: [請益] 請問外資大買現貨嘎爆自己空單是在幹嘛?,27
2020/12/30,Re: [標的] 群創 請益,25
2020/12/30,[請益] 請問外資大買現貨嘎爆自己空單是在幹嘛?,38
2020/12/30,[請益] 請問虛懷弱股怎麼辦,72
2020/12/30,"[新聞] 2,000萬劑新冠疫苗明年3月來台",25
2020/12/30,[標的] 黃金,13
2020/12/30,[標的] 911622 泰聚亨-DR,5
2020/12/30,[心得]  廣明-早已遺忘如何漲的2020衰股王,12
2020/12/30,[新聞] 貨櫃運價飆升的6主因 謝金河：傳產股窗外,56
2020/12/30,[標的] 群創 請益,30
2020/12/30,[新聞] 國產新冠疫苗進度 高端有條件進入二期臨,32
2020/12/30,[其他] 109年12月30日 三大法人買賣金額統計表,100
2020/12/30,[請益] 進出場取捨問題,14
2020/12/30,[公告] semna 4-2-6 水桶十年退文,28
2020/12/30,[閒聊] 2020/12/30 盤後閒聊,99
2020/12/30,[新聞] 新產品助攻，台表科明年營運按讚！,8
2020/12/30,[新聞] 可充電固態電池將成為未來潛力明星 最快2,6
2020/12/30,[新聞] WiFi 6熱呼呼+手機成長可期 立積旺到明年,11
2020/12/30,[標的] 航運股 賣出,95
2020/12/30,[新聞] 佳凌11月獲利靚 盤中再現飆風,8
2020/12/30,[新聞] 霸王級寒流到 15檔概念股衝鋒,41
2020/12/30,[標的] 5287數字,16
2020/12/30,[新聞] 車用產能吃緊 3檔明年營運喊燒,5
2020/12/30,[新聞] 開發金改派中壽董事代表,3
2020/12/30,[新聞] 雙虎：面板缺口仍大,73
2020/12/30,[標的] 1326 台化 多,38
2020/12/30,[新聞] 大毅明年展望正向 盤中股價寫2年多新高,11
2020/12/30,[新聞] 《產業》台最大貨櫃營運基地開工,23
2020/12/30,[請益] 金融股為何不得市場青睞?,86
2020/12/30,[新聞] 聯發科瞄準博通　備戰下波營運成長動能,6
2020/12/30,Re: [新聞] 林正雄：打炒房大傷經濟,9
2020/12/30,[其他] 今天算假突破嗎?,51
2020/12/30,Re: [新聞] 林正雄：打炒房大傷經濟,15
2020/12/30,Re: [新聞] 三星正式宣布 LCD廠停產時間點無限期延後,12
2020/12/30,[其他] 看長榮海的運價網站,22
2020/12/30,[新聞] 影／本金40萬資產翻40倍！工程師,68
2020/12/30,Re: [新聞] 傳京東方取得蘋果認證？官方回應：不清-,0
2020/12/30,Re: [新聞] 林正雄：打炒房大傷經濟,26
2020/12/30,[新聞] 炒股、報明牌給前妻 南山人壽前基金經理,10
2020/12/30,Re: [新聞] 避險基金敦促Intel評估可能的交易選項,42
2020/12/30,標的：長榮： 怕個屁多,-10
2020/12/30,[標的] 長榮 奈米多,37
2020/12/30,[新聞] 台積電攻上519元　指數飆14555點歷史新高,21
2020/12/30,[心得] CCFI指數與 2603 長榮股價,16
2020/12/30,[請益] 國外航運馬士基,2
2020/12/30,[請益] 請問關於個股掛單量跟成交量的關係,0
2020/12/30,[新聞] 南豐爆財務危機 銀行團1年寬限期相挺,3
2020/12/30,[標的]  海運三雄 別急著跳進去,99
2020/12/30,[標的] 2038 海光 空,3
2020/12/30,Re: [新聞] 林正雄：打炒房大傷經濟,36
2020/12/30,[新聞] 萬海擴大船隊 營運揚帆,19
2020/12/30,[閒聊] 2020/12/30 盤中閒聊,100
2020/12/30,[標的] 航運三雄 身家空,-10
2020/12/30,[新聞] 高端疫苗：獲衛福部核准進行新冠疫苗二,28
2020/12/30,[新聞] 銅價ETF 後市不淡,4
2020/12/30,[請益] 手機能否操作多個證券戶,9
2020/12/30,[新聞] 林正雄：打炒房大傷經濟,11
2020/12/30,[標的] 陽明 行事曆多,64
2020/12/30,[心得] etoro送我100鎂的股票...,20
2020/12/30,[新聞] 避險基金敦促Intel評估可能的交易選項,9
2020/12/30,[新聞] 國泰理專舞弊！挪用客戶1732萬 罰1200萬,25
2020/12/30,"[新聞] 美眾院通過紓困支票提高到2,000美元",35
2020/12/30,[請益] 掛單賣股票的順位?,25
2020/12/29,[投顧] 想當初的張國治老師跟+~誰比較紅？,42
2020/12/29,[新聞] 蘋果減碳 供應鏈動起來,9
2020/12/29,Re: [心得] 投資美股建議於感恩節後空手(非做空),5
2020/12/29,Re: [請益]  把房貸出來投資可行嗎？,7
2020/12/29,Re: [請益] 2020若只能選一隻存當定存股,7
2020/12/29,Re: [標的] 美股APPS SQ CRWD 多,52
2020/12/29,[標的] 華航 超級多,41
2020/12/29,[新聞] 傳產年終獎金 五產業好威,8
2020/12/29,[新聞] 全球晶片短缺影響筆電、手機、汽車、電,12
2020/12/29,[新聞] 台積電衝5奈米 傳明年12吋晶圓每月超過9W,32
2020/12/29,[標的] 4538大詠城,8
2020/12/29,Re: [新聞] 三星正式宣布 LCD廠停產時間點無限期延後,47
2020/12/29,[新聞] 三星正式宣布 LCD廠停產時間點無限期延後,77
2020/12/29,Re: [標的] 4532瑞智 多多多,23
2020/12/29,Re: [請益] 哪本書或投資觀念才會賺到這波航運行情？,7
2020/12/29,[新聞] 中國銀行業面臨壞賬激增或引發融資困難,23
2020/12/29,[其他] 109年12月29日信用交易統計,52
2020/12/29,[標的] 長榮 無限多,45
2020/12/29,[標的] 長榮,31
2020/12/29,Re: [標的] 2313華通 多,23
2020/12/29,[標的] 2603 長榮 空,82
2020/12/29,Re: [標的] 2615 萬海 空,99
2020/12/29,Re: [其他] 從賠300多萬到損益兩平的韭菜賭博心得,7
2020/12/29,[新聞] 國銀再傳踩雷！金融機構恐損失逾20億,68
2020/12/29,[新聞] 航運股高檔爆量 投資人小心莫追高,54
2020/12/29,Re: [心得] 2020 年報,65
2020/12/29,[標的] 華邦電  空,45
2020/12/29,[標的] 2615 萬海 空,45
2020/12/29,Re: [其他] 從賠300多萬到損益兩平的韭菜賭博心得,19
2020/12/29,[標的] DAC 海運 Danaos 希臘航海王,17
2020/12/29,[標的] 8046 南電 (多),13
2020/12/29,[新聞] 全球轉向綠色能源 銅需求倍數增長,12
2020/12/29,[新聞] 美禁投資中國軍方企業 指數基金也不行,3
2020/12/29,Re: [其他] 從賠300多萬到損益兩平的韭菜賭博心得,94
2020/12/29,[心得] 2020 年報,100
2020/12/29,[新聞] 中航(2612) 11月每股盈餘0.36元,55
2020/12/29,[其他] 特斯拉市值超越阿里巴巴 來到全球第八!,18
2020/12/29,[新聞] 長榮、陽明攻頂後「爆天量暈船」該跑？,78
2020/12/29,[新聞] 詮欣車用及伺服器訂單旺 明年營收看增5成,3
2020/12/29,[標的] 3090日電貿,7
2020/12/29,[新聞] 越南和瑞士被美國列為匯率操縱國、中台日,23
2020/12/29,[其他] 從賠300多萬到損益兩平的韭菜賭博心得,100
2020/12/29,[標的] 2393 億光 (附對帳單),46
2020/12/29,[請益] 台股大盤是否可以由少數人在控制?,23
2020/12/29,Re: [請益]  把房貸出來投資可行嗎？,7
2020/12/29,[新聞] 美藉制裁自肥 歐企控未如美企獲供應許可,7
2020/12/29,[公告] yoyo2037312 4-4 水桶個月,0
2020/12/29,[標的] 2603 長榮 空,100
2020/12/29,[其他] 109年12月29日 三大法人買賣金額統計表,75
2020/12/29,[新聞] 晶圓代工產能成稀缺資源 明年產值估成長近6％再創新高,27
2020/12/29,[標的] 2615萬海多,47
2020/12/29,[請益] 長榮是不是被玩壞了？,38
2020/12/29,[新聞] 歐盟18國砸5兆合攻2奈米　專家有信心：,100
2020/12/29,Re: [標的] 2355 敬鵬 轉機多,10
2020/12/29,[閒聊] 2020/12/29 盤後閒聊,76
2020/12/29,[新聞] 自駕送貨車Nuro取得許可 開始商用服務,2
2020/12/29,[新聞] 貨櫃三雄上沖下洗 長榮海運恐爆出百萬歷,37
2020/12/29,[公告] Stock 板 開始舉辦樂透!,23
2020/12/29,[新聞] 長榮副機長遭爆防疫期間約砲 公司回應了：已遭免職,17
2020/12/29,Re: [標的] 2603 長榮 空,59
2020/12/29,Re: [標的] 2478 大毅,18
2020/12/29,[標的] 2603 長榮 空,10
2020/12/29,[新聞] 科技董座拿女歌手帳戶炒股　大賺8千萬判,25
2020/12/29,[新聞] 歐盟各國表態支持 傳歐中投資協議數日內,35
2020/12/29,[新聞] 市場樂觀看車載鏡頭 佳凌股價創歷史新高,13
2020/12/29,Re: [標的]  2351 順德 多,29
2020/12/29,[新聞] 《航運股》長榮攻頂後…爆天量暈船,81
2020/12/29,[公告] 板主出門在外 中午開鍘,50
2020/12/29,[新聞] 鴻海集團攜手日本島津 搶攻中國汽車檢測服務,15
2020/12/29,Re: [請益]  把房貸出來投資可行嗎？,19
2020/12/29,[新聞] 歐盟大反擊！17 國簽署上億歐元半導體發,99
2020/12/29,[新聞] 京東方 完成首批i12面板出貨,9
2020/12/29,[請益] 8040九暘,0
2020/12/29,[新聞] 長榮再爆台籍機師「下機就約10人纏綿」,73
2020/12/29,[閒聊] 2020/12/29 盤中閒聊,99
2020/12/29,[新聞] 台積電：不排除赴高雄投資 但不是馬上去,100
2020/12/29,Re: [請益] 買ETF大於個股操作嗎?,8
2020/12/29,[心得] 2020 加權與櫃買指數反彈幅度完整列表,5
2020/12/29,Re: [請益] 疫情對航空和航海的影響,5
2020/12/29,[請益] 投顧隱藏標的的意義,15
2020/12/29,[新聞] 長榮、陽明目標價 法人喊46.6元、30.8元,61
2020/12/29,[心得] TOP100 漲幅排行榜(2020),17
2020/12/29,[請益]  把房貸出來投資可行嗎？,99
2020/12/29,[心得] 2020 台股行情年度總回顧,36
2020/12/29,[新聞] 台股盤中再創高 今年每位股民約賺64.89萬,71
2020/12/29,[請益] 美股 費用,5
2020/12/28,[新聞] 淡出大同？　林郭文艷今再申報賣股1500張,13
2020/12/28,[新聞] ARK 繼續由女股神全權主導,28
2020/12/28,[請益] 請問存股有漲會賣出嗎? 漲多少賣?,27
2020/12/28,[其他] 推薦忙碌人看股板的方法,100
2020/12/28,[標的] 2609 陽明 處置多,90
2020/12/28,[其他] 109年12月28日信用交易統計,70
2020/12/28,[標的] 6274 台燿  多,0
2020/12/28,[新聞] 「元大電動車ETN」搶搭Tesla、Apple Car,19
2020/12/28,[請益]請問對敲一定是人頭嗎？,1
2020/12/28,[新聞] 台電財報不實？核四2849億元虧損涉隱匿,0
2020/12/28,[請益] 大統益為何漲停？,22
2020/12/28,[新聞] 上市航運股噴出8檔衝漲停 指數飆漲逾6％,45
2020/12/28,Re: [新聞] 韓媒：三星市值今達逾13兆超越台積電 估5,33
2020/12/28,Re: [請益] 九居資產管理處理下市股票請益,5
2020/12/28,Re: [請益] 原物料行情的高點評估?,2
2020/12/28,[新聞] 蘋果汽車預期太樂觀 可能2028年才上市,44
2020/12/28,"[新聞] 市場最高價!群益看台股 2021年挑戰16,800",38
2020/12/28,[請益] 原物料行情的高點評估?,3
2020/12/28,[新聞] 佳凌警示自結11月獲利800萬 月EPS為0.07,44
2020/12/28,Re: [新聞] 最慘內線！統一買賣星巴克股權　高層偷買,6
2020/12/28,[新聞] 美廢鋼單週再漲11% 豐興鋼筋連6漲利差擴,30
2020/12/28,[新聞] 十銓：2021年記憶體市場正向 Q1 DRAM價,17
2020/12/28,[新聞] 韓媒：三星市值今達逾13兆超越台積電 估5,57
2020/12/28,[新聞] 攜手阿里巴巴創智己汽車 上汽盤中漲10%,5
2020/12/28,[新聞] Mini LED明年市場需求看增 惠特明年營運,17
2020/12/28,[標的] 群創/友達/彩晶,47
2020/12/28,[其他] 109年12月28日 三大法人買賣金額統計表,100
2020/12/28,[標的] 陽明 2609 哪時處置？,53
2020/12/28,[新聞] ETF熱 元大奪三冠王,20
2020/12/28,[新聞] PS5主機7奈米晶片產能到手　2021出貨量力,28
2020/12/28,[新聞] 最慘內線！統一買賣星巴克股權　高層偷買,68
2020/12/28,[新聞] 超前部署「埃米時代」，高雄爭取台積電,18
2020/12/28,[閒聊] 2020/12/28 盤後閒聊,75
2020/12/28,[標的] 緯創 多,6
2020/12/28,[新聞] 2021年美股可追高？愛榭克：上半年兩大多,39
2020/12/28,[新聞] 永豐銀前理專涉侵占9千萬元 北檢依違反銀行法等罪起訴,11
2020/12/28,[標的] 2603長榮 建議先賣出,99
2020/12/28,[新聞] 電動車時代來臨 汽車產業鏈華麗變身,25
2020/12/28,[標的] 2317鴻海 多,50
2020/12/28,Re: [請益] 哪本書或投資觀念才會賺到這波航運行情？,6
2020/12/28,[新聞] 股匯雙漲　台幣盤中升逾4角續創23年新高,19
2020/12/28,[新聞] 可以抱股過年？專家：台股鋭不可擋,54
2020/12/28,[新聞] 蘋果汽車計畫2024年推出 採用磷酸鐵鋰電,16
2020/12/28,[請益] 哪本書或投資觀念才會賺到這波航運行情？,76
2020/12/28,Re: [新聞] 中國缺電荒恐持續幾個月 牛津教授：成供,50
2020/12/28,[標的] 新產 2850,12
2020/12/28,Re: [標的] 華泰 2329 長多,5
2020/12/28,[新聞] 佳凌車用鏡頭接單題材熱外資追 周漲33%,20
2020/12/28,[標的] 長榮（2603）漲停收到打收到 多,-10
2020/12/28,Re: [標的] 遠東新 1402 多,100
2020/12/28,[新聞] 九暘「打不贏就加入」　併入聯發科寬頻通,0
2020/12/28,[新聞] Apple Car炒過頭　郭明錤：別在這時買概,44
2020/12/28,[閒聊] 2020/12/28 盤中閒聊,100
2020/12/28,[標的] 0050 早餐多,78
2020/12/28,[新聞] 超羨慕 長榮海年終上看10個月,61
2020/12/28,Re: [標的] 台灣高鐵2633 多到爆,12
2020/12/28,Re: [新聞] 中國缺電荒恐持續幾個月 牛津教授：成供,100
2020/12/28,[新聞] 傳京東方取得蘋果認證？官方回應：不清-,9
2020/12/28,[請益] 國泰交割款和定期定額預扣的優先順序,7
2020/12/28,[新聞] BioNTech執行長：頭痛等疫苗副作用兩天,8
2020/12/28,[新聞] 疫苗冷鏈需求增中國製造冰箱出口成長三成,0
2020/12/28,[請益] 陽明海運明天直接用漲停價買嗎?,46
2020/12/27,[新聞] 中國缺電荒恐持續幾個月 牛津教授：成供,34
2020/12/27,[新聞] 今年必買3大科技股！美媒點名台積電,34
2020/12/27,Re: [新聞] 不敢承認是板主　前股票板主潘仕軒,99
2020/12/27,[標的] 陽明(2609) 長榮(2603) 法人進出,36
2020/12/27,[公告] 新制股票板名人堂 提名票選辦法,0
2020/12/27,[新聞] 陽明獲利可望破百億！董座鄭貞茂：擴建船隊，趕購現成船,26
2020/12/27,[新聞] 貨櫃海運誰稱王？長榮、陽明法人喊高價,57
2020/12/27,[標的] 台灣高鐵2633 多到爆,67
2020/12/27,Re: [心得] 給大家看看長榮 陽明 萬海分佈,45
2020/12/27,[其他] 即時新聞賴機器人~上班好幫手,17
2020/12/27,Re: [請益] 買ETF大於個股操作嗎?,16
2020/12/27,[請益] 買ETF大於個股操作嗎?,39
2020/12/27,[請益] 疫情對航空和航海的影響,8
2020/12/27,[新聞] 力晶集團旗下合肥晶合將實現4大目標　獲,22
2020/12/27,[新聞] 商品ETF短線漲多 見好就收,9
2020/12/27,[請益] 正大光明吃籌碼的可能性大嗎?,32
2020/12/27,[請益] [閱讀] 巴菲特選股神功  看漫畫學股票  書末標的檢驗,25
2020/12/27,Re: [心得] 給大家看看長榮 陽明 萬海分佈,39
2020/12/27,[標的] Drive IC - 敦泰 / 聯詠 / 天鈺 / 矽創,27
2020/12/27,[新聞] 富士康大勝華為、海爾　蟬聯中國智慧製造企業百強榜首,5
2020/12/27,[標的] 萬海2615,63
2020/12/27,Re: [標的] 陽明 身家性命多,3
2020/12/27,[新聞] 三星李健熙股票遺產稅近3千億台幣　打破,24
2020/12/27,[新聞] 宣德接手台橋投資　成台翰最大單一股東,7
2020/12/27,[標的] 6712 長聖 上櫃好市多,12
2020/12/27,Re: [標的] 陽明 身家性命多,28
2020/12/27,Re: [標的] 陽明 身家性命多,96
2020/12/27,[標的]  2351 順德 多,21
2020/12/27,[標的] 1309台達化,25
2020/12/27,[標的] 3346麗清,13
2020/12/27,Re: [新聞] 英國電視台快報：英歐貿易協議敲定,10
2020/12/27,[請益] 請問公司營運獲利跟股價的關係?,15
2020/12/27,Re: [其他] 如何認識真正的投資強者和學習?,18
2020/12/27,Re: [其他] 市面上的存股達人誰比較強,10
2020/12/27,Re: [其他] 如何認識真正的投資強者和學習?,62
2020/12/27,Re: [其他] 市面上的存股達人誰比較強,90
2020/12/27,"Re: [請益] 長期""套牢""領股利和長期""存股""的差別??",7
2020/12/27,Re: [請益] 看新聞做股票的可行性?,2
2020/12/27,Re: [標的] 陽明 身家性命多,8
2020/12/27,[請益] 請問哪邊能買比特幣,8
2020/12/27,[新聞] 陽明11月獲利大爆衝 一個月賺到過去十年 分析師:百年來的好,29
2020/12/27,[標的] NIO-US美股ADR  蔚來(二)BaaS(1),34
2020/12/26,[新聞] 中媒指控上海超級工廠亂象叢生　特斯拉中國要提告,42
2020/12/26,Re: [新聞] 巴西將於12月23日公布科興新冠疫苗後,0
2020/12/26,[請益] 買黃金ETF比較好還是黃金存摺？,31
2020/12/26,"[新聞] 5G用戶成長慢,電信龍頭找到135兆新商機",14
2020/12/26,Re: [新聞] 巴西將於12月23日公布科興新冠疫苗後期,0
2020/12/26,[新聞] 日本鎖國了！禁止外國人入境　直到明年1,100
2020/12/26,Re: [標的] 陽明 身家性命多,23
2020/12/26,[新聞] 美股多頭氣盛 選後開趴更勝4年前,8
2020/12/26,[新聞] 台股2020年封關行情　專家給一字「旺」,24
2020/12/26,Re: [其他] 如何認識真正的投資強者和學習?,100
2020/12/26,Re: [新聞] 國家研究院COVID-19疫苗/快篩/藥物之研發,0
2020/12/26,[請益] 長榮海運 會受 長榮航空虧損影響嗎？,13
2020/12/26,[標的] 陽明 身家性命多,75
2020/12/26,[請益] 如何學習危機處理？,33
2020/12/26,[新聞] 星宇張國煒賣了長榮航4465張 逾6000萬元到手,72
